Transaction_ID,Sender_Account_ID,Receiver_Account_ID,Amount_THB,Timestamp,Channel,Is_Scam_Inflow,Is_Mule_Outflow,Sender_Is_Mule,Receiver_Is_Mule
TXN0007283,ACC01288,ACC00356,93.31,2026-04-21 08:03:00.000000,ATM,0,0,0,0
TXN0001929,ACC01407,ACC01321,308.5,2026-04-16 06:08:00.000000,Mobile,0,0,0,0
TXN0000351,ACC00884,ACC00434,800.0,2026-04-11 13:28:35.768858,ATM,0,1,1,0
TXN0006075,ACC01316,ACC00239,52.0,2026-03-29 14:32:00.000000,Mobile,0,0,0,0
TXN0011225,ACC00670,ACC00394,1262.04,2026-04-01 17:27:00.000000,Mobile,0,0,0,0
TXN0009052,ACC01839,ACC00291,380.94,2026-04-27 15:12:00.000000,Mobile,0,0,0,0
TXN0007407,ACC01207,ACC00077,994.3,2026-04-10 16:29:00.000000,Mobile,0,0,0,0
TXN0006837,ACC00821,ACC01172,1543.64,2026-03-30 22:50:00.000000,Internet Banking,0,0,0,0
TXN0007318,ACC00273,ACC01961,360.36,2026-04-18 11:37:00.000000,Mobile,0,0,0,0
TXN0000565,ACC01949,ACC01594,10000.0,2026-04-03 02:08:00.000000,Mobile,1,0,0,1
TXN0001583,ACC01739,ACC01838,142.58,2026-04-07 08:17:00.000000,Mobile,0,0,0,0
TXN0002176,ACC00180,ACC00206,478.55,2026-04-24 10:08:00.000000,Mobile,0,0,0,0
TXN0009639,ACC01590,ACC00463,929.91,2026-04-26 18:06:00.000000,Mobile,0,0,0,0
TXN0007823,ACC01057,ACC00160,68.92,2026-04-10 16:19:00.000000,ATM,0,0,0,0
TXN0003934,ACC01925,ACC01998,114.37,2026-04-16 06:54:00.000000,Branch,0,0,0,0
TXN0002708,ACC01228,ACC00382,586.65,2026-04-19 14:19:00.000000,Internet Banking,0,0,0,0
TXN0011868,ACC01936,ACC01104,377.32,2026-04-23 10:24:00.000000,Mobile,0,0,0,0
TXN0005721,ACC00617,ACC01203,938.18,2026-04-24 10:00:00.000000,Mobile,0,0,0,0
TXN0003536,ACC00665,ACC01293,1761.1,2026-04-17 10:51:00.000000,Mobile,0,0,0,0
TXN0010063,ACC00953,ACC00684,288.2,2026-04-23 23:41:00.000000,Mobile,0,0,0,0
TXN0007338,ACC01839,ACC00574,252.94,2026-04-15 14:20:00.000000,Mobile,0,0,0,0
TXN0006793,ACC00155,ACC01440,1005.78,2026-04-09 15:50:00.000000,Mobile,0,0,0,0
TXN0003740,ACC00582,ACC00773,268.96,2026-04-07 19:47:00.000000,ATM,0,0,0,0
TXN0009407,ACC01764,ACC01425,948.87,2026-04-23 10:03:00.000000,Internet Banking,0,0,0,0
TXN0000822,ACC00195,ACC00511,132.82,2026-04-18 21:04:00.000000,Internet Banking,0,0,0,0
TXN0002064,ACC01173,ACC01567,1055.79,2026-04-15 20:44:00.000000,Internet Banking,0,0,0,0
TXN0008062,ACC00078,ACC00687,785.35,2026-04-20 17:25:00.000000,Mobile,0,0,0,0
TXN0000082,ACC00191,ACC01698,5000.0,2026-04-07 04:52:40.189745,ATM,0,1,1,0
TXN0008878,ACC00396,ACC00728,172.25,2026-04-14 09:33:00.000000,ATM,0,0,0,0
TXN0002698,ACC01071,ACC00196,1141.01,2026-03-30 17:17:00.000000,Mobile,0,0,0,0
TXN0000832,ACC01794,ACC01579,958.77,2026-04-08 20:43:00.000000,ATM,0,0,0,0
TXN0003827,ACC00202,ACC00047,513.6,2026-04-22 09:15:00.000000,Internet Banking,0,0,0,0
TXN0006490,ACC00518,ACC01203,185.73,2026-03-31 12:28:00.000000,Mobile,0,0,0,0
TXN0002834,ACC00681,ACC01933,248.02,2026-04-15 15:19:00.000000,Internet Banking,0,0,0,0
TXN0011979,ACC00369,ACC00928,10000.0,2026-04-03 19:51:00.000000,Mobile,0,0,0,0
TXN0011164,ACC00699,ACC01436,772.56,2026-03-29 18:22:00.000000,Mobile,0,0,0,0
TXN0009633,ACC00384,ACC00568,222.67,2026-04-08 12:08:00.000000,Mobile,0,0,0,0
TXN0000049,ACC00613,ACC00084,80000.0,2026-04-23 03:20:00.000000,Mobile,1,0,0,1
TXN0009046,ACC00663,ACC01649,2878.56,2026-04-02 16:51:00.000000,ATM,0,0,0,0
TXN0004721,ACC01276,ACC00980,3469.08,2026-03-31 14:07:00.000000,Internet Banking,0,0,0,0
TXN0011973,ACC01896,ACC00224,685.15,2026-04-19 03:40:00.000000,ATM,0,0,0,0
TXN0009195,ACC01072,ACC01992,1549.97,2026-04-25 11:35:00.000000,Mobile,0,0,0,0
TXN0004744,ACC01954,ACC00027,10000.0,2026-04-14 09:38:00.000000,Mobile,0,0,0,0
TXN0010452,ACC01116,ACC01126,1100.15,2026-04-08 17:12:00.000000,Mobile,0,0,0,0
TXN0004096,ACC01028,ACC00225,262.48,2026-04-24 09:22:00.000000,Mobile,0,0,0,0
TXN0002690,ACC00153,ACC01315,20000.0,2026-04-09 16:59:00.000000,Internet Banking,0,0,0,0
TXN0008159,ACC01102,ACC01299,345.89,2026-04-14 09:32:00.000000,Mobile,0,0,0,0
TXN0006721,ACC00202,ACC01217,1411.4,2026-04-04 07:50:00.000000,ATM,0,0,0,0
TXN0006303,ACC01499,ACC00221,1133.09,2026-04-07 20:38:00.000000,Mobile,0,0,0,0
TXN0002374,ACC01348,ACC00227,1554.48,2026-04-09 14:23:00.000000,Internet Banking,0,0,0,0
TXN0011700,ACC01305,ACC00595,3020.45,2026-04-07 13:32:00.000000,Mobile,0,0,0,0
TXN0002759,ACC00186,ACC01187,644.85,2026-04-23 19:52:00.000000,Mobile,0,0,0,0
TXN0007306,ACC00490,ACC01025,1083.85,2026-04-08 14:44:00.000000,Mobile,0,0,0,0
TXN0006557,ACC01649,ACC00057,225.51,2026-03-30 14:08:00.000000,Mobile,0,0,0,0
TXN0005479,ACC01495,ACC01141,500.48,2026-03-30 18:22:00.000000,Internet Banking,0,0,0,0
TXN0005332,ACC00637,ACC01783,417.6,2026-04-24 17:59:00.000000,Mobile,0,0,0,0
TXN0003881,ACC00238,ACC00096,793.1,2026-04-26 18:32:00.000000,Internet Banking,0,0,0,0
TXN0007714,ACC00225,ACC01169,77.35,2026-04-15 20:30:00.000000,Mobile,0,0,0,0
TXN0009795,ACC01246,ACC00627,15000.0,2026-04-01 10:57:00.000000,Branch,0,0,0,0
TXN0011023,ACC01649,ACC01713,897.37,2026-04-19 08:06:00.000000,Mobile,0,0,0,0
TXN0005260,ACC01186,ACC01723,469.62,2026-04-14 21:29:00.000000,Internet Banking,0,0,0,0
TXN0010136,ACC01815,ACC01185,59.71,2026-03-31 21:54:00.000000,Mobile,0,0,0,0
TXN0003946,ACC00800,ACC00940,177.26,2026-04-22 07:16:00.000000,Mobile,0,0,0,0
TXN0009496,ACC01774,ACC00301,1210.09,2026-04-08 10:02:00.000000,Mobile,0,0,0,0
TXN0002165,ACC00419,ACC01772,1424.05,2026-04-22 17:38:00.000000,Mobile,0,0,0,0
TXN0002887,ACC00034,ACC00837,579.85,2026-04-06 11:26:00.000000,Mobile,0,0,0,0
TXN0005712,ACC01085,ACC00917,30000.0,2026-04-20 21:54:00.000000,Internet Banking,0,0,0,0
TXN0008702,ACC00222,ACC01442,2351.08,2026-04-18 01:10:00.000000,Mobile,0,0,0,0
TXN0000517,ACC01559,ACC01486,30000.0,2026-04-04 20:07:00.000000,Internet Banking,1,0,0,1
TXN0009379,ACC01537,ACC01710,454.99,2026-04-06 11:01:00.000000,Branch,0,0,0,0
TXN0004650,ACC01247,ACC00236,293.91,2026-04-16 14:46:00.000000,Mobile,0,0,0,0
TXN0000173,ACC00402,ACC00186,3700.0,2026-04-02 18:08:35.191840,ATM,0,1,1,0
TXN0000640,ACC01684,ACC01912,50000.0,2026-04-15 02:02:00.000000,Mobile,1,0,0,1
TXN0004914,ACC01532,ACC00018,665.54,2026-04-12 10:48:00.000000,Internet Banking,0,0,0,0
TXN0006271,ACC01961,ACC00575,2086.57,2026-04-05 18:32:00.000000,ATM,0,0,0,0
TXN0001144,ACC00665,ACC01250,765.82,2026-04-09 08:18:00.000000,Internet Banking,0,0,0,0
TXN0008659,ACC01676,ACC00834,1302.26,2026-04-19 17:16:00.000000,Mobile,0,0,0,0
TXN0007154,ACC00698,ACC01814,105.85,2026-04-07 14:34:00.000000,Mobile,0,0,0,0
TXN0010066,ACC00027,ACC00810,152.48,2026-04-12 09:25:00.000000,Mobile,0,0,0,0
TXN0001833,ACC00824,ACC00405,1386.97,2026-04-08 11:44:00.000000,Mobile,0,0,0,0
TXN0007568,ACC00425,ACC01440,485.23,2026-03-29 15:20:00.000000,Mobile,0,0,0,0
TXN0009607,ACC01622,ACC01464,2500.04,2026-04-22 12:34:00.000000,Mobile,0,0,0,0
TXN0003687,ACC00859,ACC00960,168.88,2026-04-07 17:56:00.000000,Mobile,0,0,0,0
TXN0009126,ACC00278,ACC00043,367.32,2026-04-10 18:28:00.000000,Internet Banking,0,0,0,0
TXN0009721,ACC01856,ACC00621,2848.03,2026-04-15 12:31:00.000000,Mobile,0,0,0,0
TXN0004538,ACC00763,ACC01132,1180.47,2026-04-12 13:01:00.000000,Mobile,0,0,0,0
TXN0010699,ACC01001,ACC01570,223.96,2026-04-07 12:02:00.000000,Internet Banking,0,0,0,0
TXN0007350,ACC00045,ACC01355,2068.99,2026-04-09 17:46:00.000000,Mobile,0,0,0,0
TXN0000835,ACC00777,ACC01927,134.43,2026-04-16 18:25:00.000000,Mobile,0,0,0,0
TXN0002487,ACC00888,ACC01758,591.94,2026-04-15 09:19:00.000000,Mobile,0,0,0,0
TXN0008996,ACC01977,ACC00727,653.87,2026-03-31 07:49:00.000000,Mobile,0,0,0,0
TXN0005708,ACC01976,ACC00468,225.97,2026-04-08 20:15:00.000000,Internet Banking,0,0,0,0
TXN0008537,ACC00179,ACC01471,359.94,2026-04-12 22:14:00.000000,Mobile,0,0,0,0
TXN0011238,ACC01733,ACC00471,579.53,2026-04-20 16:50:00.000000,Internet Banking,0,0,0,0
TXN0010593,ACC01029,ACC01235,148.21,2026-04-24 14:47:00.000000,Mobile,0,0,0,0
TXN0009089,ACC00751,ACC00629,854.41,2026-04-19 09:55:00.000000,Mobile,0,0,0,0
TXN0000066,ACC00143,ACC00095,23900.0,2026-04-26 12:16:13.459039,Mobile,0,1,1,0
TXN0007321,ACC01153,ACC01363,1242.28,2026-04-04 11:06:00.000000,Internet Banking,0,0,0,0
TXN0011751,ACC00986,ACC00799,1512.12,2026-04-09 08:26:00.000000,Mobile,0,0,0,0
TXN0008172,ACC01408,ACC01055,392.67,2026-03-30 14:08:00.000000,Mobile,0,0,0,0
TXN0002025,ACC00058,ACC00728,1601.94,2026-04-12 15:39:00.000000,Internet Banking,0,0,0,0
TXN0007747,ACC00482,ACC00187,456.95,2026-04-04 09:58:00.000000,Branch,0,0,0,0
TXN0000355,ACC00884,ACC01883,2600.0,2026-04-18 12:41:14.635291,ATM,0,1,1,0
TXN0005897,ACC00279,ACC01266,183.5,2026-04-04 19:34:00.000000,ATM,0,0,0,0
TXN0005991,ACC00226,ACC00570,549.29,2026-04-12 09:35:00.000000,Branch,0,0,0,0
TXN0009744,ACC01145,ACC01368,1817.0,2026-04-27 18:29:00.000000,Branch,0,0,0,0
TXN0010802,ACC00226,ACC00852,435.48,2026-04-18 16:06:00.000000,Mobile,0,0,0,0
TXN0006691,ACC00060,ACC01026,109.11,2026-04-22 15:05:00.000000,Mobile,0,0,0,0
TXN0004827,ACC01757,ACC01654,3936.98,2026-04-23 15:05:00.000000,Mobile,0,0,0,0
TXN0004569,ACC00947,ACC00146,133.84,2026-04-14 19:19:00.000000,Mobile,0,0,0,0
TXN0003128,ACC00230,ACC00007,297.65,2026-04-14 19:31:00.000000,Mobile,0,0,0,0
TXN0006663,ACC01080,ACC00483,209.38,2026-04-17 19:18:00.000000,Mobile,0,0,0,0
TXN0000310,ACC00756,ACC01177,1300.0,2026-03-31 17:43:15.268168,ATM,0,1,1,0
TXN0006455,ACC01930,ACC00824,326.8,2026-04-23 06:50:00.000000,Mobile,0,0,0,0
TXN0009803,ACC01703,ACC01552,400.36,2026-04-02 09:11:00.000000,ATM,0,0,0,0
TXN0005702,ACC01796,ACC00087,207.67,2026-04-21 15:48:00.000000,Mobile,0,0,0,0
TXN0004355,ACC00434,ACC01198,388.1,2026-04-12 18:55:00.000000,Mobile,0,0,0,0
TXN0007506,ACC01111,ACC01265,198.23,2026-04-18 21:29:00.000000,Mobile,0,0,0,0
TXN0005298,ACC00016,ACC00646,154.42,2026-04-21 09:56:00.000000,Mobile,0,0,0,0
TXN0007423,ACC00311,ACC00562,1138.71,2026-04-23 08:03:00.000000,Mobile,0,0,0,0
TXN0004681,ACC00852,ACC01143,614.06,2026-03-31 15:22:00.000000,Mobile,0,0,0,0
TXN0002584,ACC00393,ACC00851,587.56,2026-04-27 00:44:00.000000,ATM,0,0,0,0
TXN0011674,ACC01562,ACC01117,3927.73,2026-03-30 14:19:00.000000,Mobile,0,0,0,0
TXN0002771,ACC00946,ACC00150,646.48,2026-04-20 13:44:00.000000,Internet Banking,0,0,0,0
TXN0010904,ACC01227,ACC01899,546.07,2026-04-24 19:26:00.000000,Internet Banking,0,0,0,0
TXN0008197,ACC00883,ACC01554,25000.0,2026-04-10 17:53:00.000000,Mobile,0,0,0,0
TXN0005713,ACC00674,ACC01735,491.1,2026-04-10 12:46:00.000000,ATM,0,0,0,0
TXN0003210,ACC00471,ACC01004,1887.5,2026-04-18 18:07:00.000000,Mobile,0,0,0,0
TXN0009941,ACC00887,ACC00174,474.4,2026-04-07 19:45:00.000000,Mobile,0,0,0,0
TXN0003906,ACC00706,ACC01341,750.48,2026-04-25 15:42:00.000000,Internet Banking,0,0,0,0
TXN0006253,ACC01679,ACC00424,2336.03,2026-04-22 21:14:00.000000,Mobile,0,0,0,0
TXN0005667,ACC00555,ACC00087,1932.42,2026-04-11 18:00:00.000000,Mobile,0,0,0,0
TXN0007622,ACC00030,ACC01163,20000.0,2026-04-05 09:06:00.000000,Branch,0,0,0,0
TXN0002380,ACC01403,ACC00372,110.14,2026-04-24 21:35:00.000000,Mobile,0,0,0,0
TXN0010677,ACC00479,ACC01013,255.35,2026-04-16 19:00:00.000000,Mobile,0,0,0,0
TXN0006261,ACC00311,ACC01652,542.85,2026-04-11 12:39:00.000000,Mobile,0,0,0,0
TXN0004170,ACC01842,ACC01007,283.18,2026-04-03 12:31:00.000000,Mobile,0,0,0,0
TXN0005900,ACC00328,ACC00911,319.62,2026-04-23 13:40:00.000000,Internet Banking,0,0,0,0
TXN0003429,ACC01922,ACC00344,1867.09,2026-04-01 12:31:00.000000,Mobile,0,0,0,0
TXN0004422,ACC00365,ACC00326,435.84,2026-04-09 12:43:00.000000,Internet Banking,0,0,0,0
TXN0001102,ACC01533,ACC00475,2078.18,2026-04-11 13:20:00.000000,Mobile,0,0,0,0
TXN0007277,ACC01794,ACC00008,599.48,2026-04-04 20:08:00.000000,Mobile,0,0,0,0
TXN0005101,ACC00028,ACC00452,895.03,2026-04-21 14:23:00.000000,ATM,0,0,0,0
TXN0011460,ACC01025,ACC00876,562.63,2026-04-12 10:43:00.000000,Mobile,0,0,0,0
TXN0003251,ACC01091,ACC00654,285.89,2026-04-02 09:00:00.000000,Internet Banking,0,0,0,0
TXN0008080,ACC00850,ACC01465,884.75,2026-03-31 12:38:00.000000,ATM,0,0,0,0
TXN0004141,ACC01370,ACC01041,793.16,2026-04-10 17:54:00.000000,Mobile,0,0,0,0
TXN0003558,ACC01806,ACC01041,273.03,2026-04-26 08:12:00.000000,Mobile,0,0,0,0
TXN0006885,ACC00710,ACC01881,1469.84,2026-04-02 07:20:00.000000,Mobile,0,0,0,0
TXN0000119,ACC01572,ACC00271,15000.0,2026-04-06 23:06:00.000000,Mobile,1,0,0,1
TXN0002023,ACC01611,ACC01903,561.1,2026-04-25 07:42:00.000000,ATM,0,0,0,0
TXN0004599,ACC00091,ACC00506,2116.14,2026-04-03 15:10:00.000000,Branch,0,0,0,0
TXN0004715,ACC01361,ACC00019,523.88,2026-04-04 14:45:00.000000,Internet Banking,0,0,0,0
TXN0004719,ACC00650,ACC00135,108.34,2026-04-09 20:41:00.000000,Mobile,0,0,0,0
TXN0010413,ACC00472,ACC00790,1960.28,2026-04-10 10:05:00.000000,ATM,0,0,0,0
TXN0005539,ACC00748,ACC00134,302.35,2026-03-30 14:52:00.000000,Mobile,0,0,0,0
TXN0008640,ACC01970,ACC00205,404.03,2026-03-29 19:59:00.000000,Mobile,0,0,0,0
TXN0004682,ACC00980,ACC01614,602.32,2026-04-16 09:53:00.000000,Mobile,0,0,0,0
TXN0004843,ACC01236,ACC00527,285.62,2026-04-18 22:41:00.000000,Branch,0,0,0,0
TXN0007932,ACC01193,ACC01929,1556.35,2026-04-27 07:44:00.000000,Internet Banking,0,0,0,0
TXN0004274,ACC00841,ACC00953,1412.02,2026-03-29 16:10:00.000000,Mobile,0,0,0,0
TXN0006102,ACC01496,ACC01097,164.41,2026-04-22 19:17:00.000000,ATM,0,0,0,0
TXN0000088,ACC00191,ACC00735,34300.0,2026-04-21 21:40:46.044620,Mobile,0,1,1,0
TXN0007029,ACC01009,ACC01406,737.43,2026-04-06 19:10:00.000000,Mobile,0,0,0,0
TXN0003383,ACC00590,ACC01790,542.12,2026-04-07 14:04:00.000000,Mobile,0,0,0,0
TXN0007750,ACC01434,ACC01518,307.32,2026-04-22 06:45:00.000000,Mobile,0,0,0,0
TXN0000404,ACC01016,ACC00095,50100.0,2026-04-21 11:11:24.412886,ATM,0,1,1,0
TXN0003351,ACC01961,ACC01218,381.24,2026-04-03 20:57:00.000000,Mobile,0,0,0,0
TXN0011411,ACC01080,ACC00061,1368.81,2026-04-22 07:45:00.000000,Branch,0,0,0,0
TXN0006495,ACC00452,ACC00734,1772.26,2026-04-04 17:04:00.000000,Mobile,0,0,0,0
TXN0008489,ACC01988,ACC00442,85.66,2026-04-10 21:25:00.000000,Mobile,0,0,0,0
TXN0002242,ACC00256,ACC00121,280.41,2026-04-21 12:35:00.000000,Internet Banking,0,0,0,0
TXN0008583,ACC00433,ACC00741,381.83,2026-04-25 22:42:00.000000,Branch,0,0,0,0
TXN0008945,ACC00499,ACC00506,75.83,2026-04-27 15:41:00.000000,Mobile,0,0,0,0
TXN0001028,ACC01361,ACC00909,1456.4,2026-04-12 07:53:00.000000,Internet Banking,0,0,0,0
TXN0011663,ACC00331,ACC00549,879.62,2026-03-31 12:08:00.000000,Mobile,0,0,0,0
TXN0005929,ACC01556,ACC01541,744.36,2026-04-08 22:16:00.000000,ATM,0,0,0,0
TXN0002437,ACC00525,ACC00549,112.39,2026-04-22 10:46:00.000000,Mobile,0,0,0,0
TXN0006501,ACC00755,ACC01232,10000.0,2026-04-02 08:53:00.000000,Mobile,0,0,0,0
TXN0008806,ACC00881,ACC00230,683.93,2026-04-09 10:49:00.000000,Mobile,0,0,0,0
TXN0001279,ACC01350,ACC01487,108.45,2026-04-11 14:49:00.000000,ATM,0,0,0,0
TXN0007135,ACC01697,ACC01700,440.76,2026-04-06 13:12:00.000000,Branch,0,0,0,0
TXN0010825,ACC00138,ACC00081,3651.08,2026-04-07 14:34:00.000000,Internet Banking,0,0,0,0
TXN0001426,ACC00049,ACC01256,1070.14,2026-04-05 12:10:00.000000,Mobile,0,0,0,0
TXN0007074,ACC00788,ACC01874,1298.55,2026-04-13 10:19:00.000000,Mobile,0,0,0,0
TXN0001503,ACC00218,ACC00925,2223.89,2026-04-19 00:05:00.000000,Mobile,0,0,0,0
TXN0011707,ACC00073,ACC00496,5000.0,2026-03-29 14:45:00.000000,Mobile,0,0,0,0
TXN0010292,ACC01552,ACC00522,482.16,2026-04-20 14:04:00.000000,Mobile,0,0,0,0
TXN0009911,ACC00160,ACC01095,423.62,2026-04-26 11:08:00.000000,Mobile,0,0,0,0
TXN0010311,ACC00294,ACC01991,343.01,2026-04-20 07:40:00.000000,ATM,0,0,0,0
TXN0000679,ACC01939,ACC00917,5000.0,2026-04-08 05:22:10.184150,Mobile,0,1,1,0
TXN0008376,ACC01931,ACC00889,1252.99,2026-04-17 15:35:00.000000,Internet Banking,0,0,0,0
TXN0005614,ACC01258,ACC00259,10000.0,2026-04-06 20:35:00.000000,Mobile,0,0,0,0
TXN0006811,ACC00760,ACC00173,2704.75,2026-04-03 13:36:00.000000,Mobile,0,0,0,0
TXN0007710,ACC01446,ACC01042,562.42,2026-04-01 11:04:00.000000,ATM,0,0,0,0
TXN0001071,ACC01888,ACC00039,909.29,2026-04-24 18:56:00.000000,Branch,0,0,0,0
TXN0008217,ACC01650,ACC01281,919.4,2026-04-06 17:57:00.000000,Mobile,0,0,0,0
TXN0002481,ACC00100,ACC01666,2440.25,2026-04-02 10:19:00.000000,Internet Banking,0,0,0,0
TXN0010042,ACC00530,ACC01194,288.94,2026-03-30 11:25:00.000000,Mobile,0,0,0,0
TXN0003393,ACC01974,ACC01135,836.56,2026-04-10 15:41:00.000000,Internet Banking,0,0,0,0
TXN0001100,ACC00602,ACC01453,1000.27,2026-04-09 19:29:00.000000,Mobile,0,0,0,0
TXN0009309,ACC01300,ACC01366,1003.38,2026-04-23 08:08:00.000000,Internet Banking,0,0,0,0
TXN0007563,ACC01580,ACC01189,292.34,2026-04-24 12:26:00.000000,Internet Banking,0,0,0,0
TXN0000419,ACC01022,ACC00609,10000.0,2026-04-13 12:47:11.748277,ATM,0,1,1,0
TXN0007031,ACC01550,ACC00006,3119.32,2026-04-12 19:25:00.000000,Mobile,0,0,0,0
TXN0005096,ACC01559,ACC01372,588.99,2026-04-25 20:18:00.000000,Mobile,0,0,0,0
TXN0001948,ACC01087,ACC01655,1853.54,2026-04-27 20:10:00.000000,Mobile,0,0,0,0
TXN0003337,ACC00216,ACC00776,203.36,2026-04-07 07:25:00.000000,Branch,0,0,0,0
TXN0002300,ACC01772,ACC00993,491.87,2026-04-09 07:49:00.000000,Internet Banking,0,0,0,0
TXN0009122,ACC00911,ACC01357,1535.37,2026-03-31 16:22:00.000000,Mobile,0,0,0,0
TXN0006585,ACC01508,ACC00654,1036.03,2026-04-07 09:53:00.000000,Mobile,0,0,0,0
TXN0011748,ACC00787,ACC00754,1522.24,2026-04-23 15:16:00.000000,ATM,0,0,0,0
TXN0000209,ACC00422,ACC01824,20000.0,2026-04-04 19:10:04.689295,Mobile,0,1,1,0
TXN0007841,ACC00971,ACC01494,1856.29,2026-04-16 08:59:00.000000,ATM,0,0,0,0
TXN0005946,ACC00694,ACC00199,209.77,2026-04-08 18:59:00.000000,Mobile,0,0,0,0
TXN0005652,ACC01990,ACC01124,314.62,2026-04-02 18:19:00.000000,Mobile,0,0,0,0
TXN0000529,ACC01493,ACC01578,30000.0,2026-04-25 01:53:03.021407,Mobile,0,1,1,0
TXN0000780,ACC01385,ACC00667,156.71,2026-04-22 07:37:00.000000,ATM,0,0,0,0
TXN0000723,ACC00425,ACC00231,30000.0,2026-04-22 16:39:00.000000,Mobile,0,0,0,0
TXN0007101,ACC00712,ACC01727,345.48,2026-04-10 20:43:00.000000,Mobile,0,0,0,0
TXN0001861,ACC00307,ACC00027,814.91,2026-04-14 17:20:00.000000,Mobile,0,0,0,0
TXN0010406,ACC01182,ACC01959,609.78,2026-04-23 16:45:00.000000,Mobile,0,0,0,0
TXN0011489,ACC01295,ACC01670,5000.0,2026-04-25 22:07:00.000000,Mobile,0,0,0,0
TXN0010372,ACC01159,ACC01719,378.59,2026-04-21 07:56:00.000000,ATM,0,0,0,0
TXN0011599,ACC01315,ACC01495,10000.0,2026-03-29 17:59:00.000000,ATM,0,0,0,0
TXN0001993,ACC01182,ACC01034,20000.0,2026-03-31 10:29:00.000000,Internet Banking,0,0,0,0
TXN0002333,ACC00848,ACC00534,1258.01,2026-04-02 08:26:00.000000,Mobile,0,0,0,0
TXN0007457,ACC00031,ACC00313,345.93,2026-04-24 06:07:00.000000,Branch,0,0,0,0
TXN0011873,ACC01802,ACC01189,418.18,2026-04-09 07:32:00.000000,Mobile,0,0,0,0
TXN0005681,ACC00181,ACC00702,219.54,2026-04-01 08:08:00.000000,Internet Banking,0,0,0,0
TXN0003460,ACC01585,ACC01722,379.46,2026-04-09 14:13:00.000000,Mobile,0,0,0,0
TXN0007151,ACC00496,ACC01614,664.72,2026-04-11 11:16:00.000000,Mobile,0,0,0,0
TXN0005406,ACC01363,ACC00690,708.03,2026-04-27 11:20:00.000000,Mobile,0,0,0,0
TXN0006746,ACC00587,ACC00296,418.53,2026-04-27 11:39:00.000000,ATM,0,0,0,0
TXN0006826,ACC01252,ACC01609,757.0,2026-04-24 17:06:00.000000,ATM,0,0,0,0
TXN0004519,ACC00879,ACC00565,30000.0,2026-04-08 07:25:00.000000,ATM,0,0,0,0
TXN0005289,ACC01647,ACC00302,819.7,2026-04-01 15:57:00.000000,Internet Banking,0,0,0,0
TXN0009527,ACC01379,ACC01020,630.8,2026-03-30 11:22:00.000000,ATM,0,0,0,0
TXN0010018,ACC00900,ACC00277,319.02,2026-04-06 17:12:00.000000,Branch,0,0,0,0
TXN0000258,ACC00601,ACC00405,3500.0,2026-04-20 15:58:12.464157,Mobile,0,1,1,0
TXN0009160,ACC00175,ACC01440,680.29,2026-04-09 14:46:00.000000,Mobile,0,0,0,0
TXN0010330,ACC01073,ACC01591,268.94,2026-04-03 20:59:00.000000,Mobile,0,0,0,0
TXN0010350,ACC01870,ACC01115,1332.98,2026-04-25 12:31:00.000000,Mobile,0,0,0,0
TXN0009606,ACC00421,ACC00520,162.09,2026-04-25 11:37:00.000000,Mobile,0,0,0,0
TXN0011221,ACC00551,ACC01067,169.41,2026-04-24 18:52:00.000000,Mobile,0,0,0,0
TXN0003626,ACC01858,ACC01055,322.82,2026-04-02 13:55:00.000000,ATM,0,0,0,0
TXN0000703,ACC01101,ACC00417,647.4,2026-04-06 11:47:00.000000,Mobile,0,0,0,0
TXN0003190,ACC01098,ACC01180,2563.47,2026-04-21 19:17:00.000000,ATM,0,0,0,0
TXN0000504,ACC01791,ACC01393,15000.0,2026-04-03 00:16:00.000000,Mobile,1,0,0,1
TXN0010595,ACC01901,ACC00368,2325.95,2026-04-17 18:36:00.000000,Internet Banking,0,0,0,0
TXN0008188,ACC01634,ACC00719,805.79,2026-04-02 16:37:00.000000,Mobile,0,0,0,0
TXN0007336,ACC01283,ACC00311,240.07,2026-04-11 16:20:00.000000,Internet Banking,0,0,0,0
TXN0002249,ACC00140,ACC00416,205.88,2026-04-20 21:59:00.000000,Mobile,0,0,0,0
TXN0000373,ACC00730,ACC00918,15000.0,2026-04-04 02:25:00.000000,Mobile,1,0,0,1
TXN0004053,ACC00731,ACC00489,1081.94,2026-04-19 12:15:00.000000,Internet Banking,0,0,0,0
TXN0003938,ACC00241,ACC00180,274.77,2026-04-10 15:35:00.000000,Branch,0,0,0,0
TXN0011891,ACC00242,ACC01055,20000.0,2026-03-29 23:44:00.000000,Mobile,0,0,0,0
TXN0004077,ACC01769,ACC00313,571.15,2026-04-19 19:23:00.000000,ATM,0,0,0,0
TXN0000998,ACC01371,ACC00327,2769.14,2026-04-26 11:22:00.000000,Mobile,0,0,0,0
TXN0004333,ACC00029,ACC01074,20000.0,2026-04-26 17:24:00.000000,Mobile,0,0,0,0
TXN0011722,ACC00429,ACC01481,1948.76,2026-04-08 08:33:00.000000,Mobile,0,0,0,0
TXN0001177,ACC01049,ACC00451,2206.55,2026-04-03 15:21:00.000000,Internet Banking,0,0,0,0
TXN0011642,ACC01776,ACC00714,1596.95,2026-04-21 16:26:00.000000,ATM,0,0,0,0
TXN0000552,ACC00398,ACC01568,50000.0,2026-04-10 00:30:00.000000,Internet Banking,1,0,0,1
